Ch1 Amplitude,Ch2 Amplitude,Cluster
3431.702,2856.73877,1
3431.76636,2703.535,1
3431.78662,2846.15942,1
3431.83765,2786.1792,1
3431.85059,2829.01855,1
3431.85669,2822.96265,1
3431.86328,2845.10425,1
3431.868,2683.63,1
3431.87476,2734.289,1
3431.89038,2906.292,1
3431.9043,2824.64282,1
3431.914,2927.34375,1
3431.957,2925.89722,1
3431.96655,2833.92456,1
3431.97534,2758.16016,1
3431.98682,2790.59937,1
3431.98828,2946.28369,1
3431.99268,2815.682,1
3432.004,2912.64819,1
3432.01074,2923.79858,1
3432.02148,2843.991,1
3432.03564,2807.71313,1
3432.03857,2970.61646,1
3432.09058,2822.625,1
3432.10254,2727.97144,1
3432.14038,2800.23486,1
3432.152,3075.32886,1
3432.1875,2958.31714,1
3432.18921,2990.771,1
3432.19849,2845.786,1
3432.20239,2797.33716,1
3432.204,2796.83667,1
3432.25,5327.19629,4
3432.28442,2850.36963,1
3432.29175,2762.94,1
3432.30957,2744.317,1
3432.38525,2740.367,1
3432.423,2750.07544,1
3432.43,2922.525,1
3432.45532,2876.60547,1
3432.45557,2711.07056,1
3432.46777,2928.55835,1
3432.48828,3032.56934,1
3432.49023,2990.90967,1
3432.50317,2815.18335,1
3432.51636,2743.64551,1
3432.609,2728.84546,1
3432.63354,2865.94019,1
3432.64917,2734.55566,1
3432.71362,2792.1167,1
3432.72656,2775.82544,1
3432.72925,2973.869,1
3432.88159,3011.34741,1
3432.88232,2806.19214,1
3432.8938,2804.26343,1
3432.918,2805.408,1
3432.92,2731.54053,1
3432.925,2700.74976,1
3432.92627,2859.303,1
3432.937,2952.03955,1
3433.031,2888.97559,1
3433.06445,2715.022,1
3433.07886,2664.35815,1
3433.08521,2981.97339,1
3433.09082,2843.78418,1
3433.13062,3041.83618,1
3433.14185,2816.61719,1
3433.14746,2823.13721,1
3433.157,2821.62842,1
3433.194,2931.929,1
3433.19531,2746.01318,1
3433.216,2845.52222,1
3433.22656,2841.71069,1
3433.239,2814.14917,1
3433.25464,2925.08887,1
3433.25659,2992.86133,1
3433.26318,2780.24,1
3433.27954,2821.18433,1
3433.33057,2932.0564,1
3433.33447,2748.79541,1
3433.34668,2809.148,1
3433.348,2869.46069,1
3433.36475,2991.944,1
3433.44019,2801.885,1
3433.45923,2887.22754,1
3433.47144,2657.3772,1
3433.49683,2901.07178,1
3433.50757,2854.02783,1
3433.5188,2889.56323,1
3433.55078,2709.47559,1
3433.55835,2925.81934,1
3433.568,2954.71338,1
3433.63477,2849.49146,1
3433.71143,2654.846,1
3433.71973,5318.904,4
3433.72217,2741.80176,1
3433.72388,2772.77319,1
3433.75,2752.82275,1
3433.77856,2887.721,1
3433.794,2589.8208,1
3433.80127,2732.46118,1
3433.8252,2832.447,1
3433.83618,2808.23364,1
3433.84766,2801.46973,1
3433.85181,2906.893,1
3433.88818,2745.98071,1
3433.88916,2816.566,1
3433.91968,2979.56274,1
3433.94067,2834.31763,1
3433.95483,2813.127,1
3433.99487,2988.42773,1
3433.99731,3004.17847,1
3433.998,2684.12231,1
3434.00317,2815.3396,1
3434.07349,2886.909,1
3434.09351,2789.03735,1
3434.10938,2778.02,1
3434.11646,2832.52222,1
3434.11816,2841.387,1
3434.12427,2874.534,1
3434.13477,2972.112,1
3434.17358,2790.857,1
3434.18115,5772.86768,4
3434.248,2865.15771,1
3434.26074,2806.45728,1
3434.32373,2898.314,1
3434.33472,2784.47,1
3434.36938,2776.316,1
3434.3833,2881.763,1
3434.38623,2923.357,1
3434.40967,2774.774,1
3434.432,2799.93872,1
3434.44751,2804.07324,1
3434.494,2853.14087,1
3434.50879,2831.11182,1
3434.53418,2819.009,1
3434.55884,2858.85938,1
3434.57715,2855.81519,1
3434.59424,3036.086,1
3434.631,2837.84155,1
3434.65015,2825.62915,1
3434.674,2762.0376,1
3434.727,2794.39185,1
3434.83,2887.58228,1
3434.85034,2678.805,1
3434.86914,2746.55273,1
3434.88428,2832.194,1
3434.894,2776.34082,1
3435.044,2831.96631,1
3435.085,2884.51245,1
3435.13086,2800.76416,1
3435.13159,2765.10376,1
3435.1355,2905.74365,1
3435.1377,2882.6084,1
3435.14038,2853.36426,1
3435.14429,2837.8396,1
3435.15454,2799.28638,1
3435.18115,2902.05225,1
3435.19214,2793.4917,1
3435.27246,2779.6665,1
3435.28857,2735.36938,1
3435.28931,2822.75513,1
3435.33081,2660.28784,1
3435.39355,2875.317,1
3435.40356,2868.76245,1
3435.44238,2854.51685,1
3435.44849,2757.084,1
3435.45166,2864.4812,1
3435.54248,2726.0354,1
3435.55518,2930.5354,1
3435.55859,2758.73657,1
3435.57764,2939.60376,1
3435.59741,2883.09033,1
3435.629,2775.58032,1
3435.6748,2771.79834,1
3435.68213,2884.5647,1
3435.69678,2770.778,1
3435.7605,2734.26074,1
3435.77979,2869.5354,1
3435.78149,2793.28979,1
3435.79346,2952.36157,1
3435.85864,2970.27344,1
3435.89453,2939.07764,1
3435.92847,2858.30859,1
3435.93286,2938.225,1
3435.947,3113.188,1
3435.951,2785.46558,1
3436.00024,2746.187,1
3436.02173,2795.87573,1
3436.05981,2844.44116,1
3436.06128,2887.8374,1
3436.06177,2860.3855,1
3436.07031,2782.4624,1
3436.09424,2714.60669,1
3436.10352,2655.014,1
3436.106,2837.30933,1
3436.13086,2807.35,1
3436.17676,2747.436,1
3436.24756,2776.835,1
3436.302,5078.21729,4
3436.305,2858.295,1
3436.311,2685.23267,1
3436.39453,2643.12842,1
3436.397,5521.39453,4
3436.39868,2739.3584,1
3436.43628,2783.92847,1
3436.475,2966.37549,1
3436.493,2819.332,1
3436.51318,2726.38477,1
3436.51733,2827.80273,1
3436.56152,2979.609,1
3436.57129,2742.432,1
3436.57617,2807.84839,1
3436.58643,2703.2,1
3436.60132,2725.71875,1
3436.65576,2850.581,1
3436.67017,2816.72485,1
3436.67261,2857.88135,1
3436.696,2910.40674,1
3436.69849,2847.31934,1
3436.70337,2904.82715,1
3436.73975,2947.49634,1
3436.757,2791.366,1
3436.8855,2735.71069,1
3436.88745,2747.58838,1
3436.889,2925.06152,1
3436.898,2663.848,1
3436.899,2741.37939,1
3436.90576,2561.6687,1
3436.91113,2708.07983,1
3436.91284,2876.256,1
3436.91724,2877.36816,1
3436.97168,2714.13379,1
3436.97534,2747.20557,1
3436.99341,2809.76636,1
3436.99414,2765.97314,1
3437.04126,2860.92578,1
3437.054,2879.32642,1
3437.067,2790.04321,1
3437.12964,2887.139,1
3437.13184,2762.58862,1
3437.15332,2717.89063,1
3437.18335,3002.363,1
3437.19873,2861.39746,1
3437.212,2942.72388,1
3437.22559,2948.113,1
3437.24365,2945.35571,1
3437.29419,2981.34985,1
3437.315,2878.742,1
3437.3252,2772.33643,1
3437.39746,2714.86133,1
3437.40845,2820.73364,1
3437.4165,2875.31519,1
3437.44775,2946.75854,1
3437.48853,2682.97827,1
3437.57153,2887.73779,1
3437.58521,2804.786,1
3437.59326,2709.10913,1
3437.61743,2805.838,1
3437.62085,2650.24854,1
3437.62256,2930.89575,1
3437.62744,2884.07153,1
3437.633,2882.09644,1
3437.65649,2812.74365,1
3437.71,2933.95825,1
3437.73315,2951.78564,1
3437.75439,2859.727,1
3437.80542,2871.02734,1
3437.83521,2876.9668,1
3437.8457,2887.331,1
3437.85059,2856.22632,1
3437.85278,2846.873,1
3437.88623,2774.56958,1
3437.892,2821.74976,1
3437.89478,2723.93286,1
3437.91284,2702.54443,1
3437.938,2934.35059,1
3437.9502,2851.37183,1
3437.97681,2723.63232,1
3438.00415,2815.97437,1
3438.11255,2815.08179,1
3438.169,2906.00464,1
3438.17749,2794.17188,1
3438.218,2733.97,1
3438.22046,2667.2063,1
3438.22314,2787.728,1
3438.28784,2855.428,1
3438.30347,2927.14136,1
3438.32422,2816.71533,1
3438.36279,2839.66479,1
3438.373,2833.88623,1
3438.38818,2949.639,1
3438.39063,2760.78271,1
3438.39478,2845.076,1
3438.4292,2814.16284,1
3438.43286,2747.2688,1
3438.44067,2777.084,1
3438.55151,2806.82861,1
3438.59082,2712.06934,1
3438.59155,2800.30054,1
3438.61035,2816.586,1
3438.62964,2564.32715,1
3438.633,2783.367,1
3438.6377,2718.1,1
3438.64746,2773.643,1
3438.65039,2826.31543,1
3438.668,2909.77319,1
3438.70239,2783.7395,1
3438.721,2884.89868,1
3438.72461,2977.474,1
3438.77148,2675.985,1
3438.78125,2896.84131,1
3438.901,5547.48242,4
3438.91479,2750.87671,1
3438.93286,2856.42163,1
3438.94727,2844.93213,1
3438.95337,2859.9668,1
3438.968,2801.6604,1
3439.061,2978.806,1
3439.06885,2713.95654,1
3439.08154,2873.07617,1
3439.08228,2946.17432,1
3439.09937,2755.06567,1
3439.1228,2823.416,1
3439.14087,3009.4353,1
3439.15332,2724.82324,1
3439.16553,2987.611,1
3439.21875,2833.5,1
3439.22021,2861.11,1
3439.233,2896.16431,1
3439.24,2777.33545,1
3439.27637,2696.682,1
3439.30469,2771.63281,1
3439.31836,2700.31348,1
3439.33813,2685.48853,1
3439.40576,2804.92432,1
3439.42432,2892.16064,1
3439.426,2864.38647,1
3439.51855,2805.845,1
3439.53223,2823.686,1
3439.53687,2911.98315,1
3439.61816,2854.792,1
3439.62964,2895.99634,1
3439.63257,2959.542,1
3439.63965,2776.10938,1
3439.64868,3008.82568,1
3439.64868,2949.19922,1
3439.654,2822.9668,1
3439.65552,3011.8,1
3439.66968,2814.62769,1
3439.67432,3013.66162,1
3439.67651,2881.17432,1
3439.74438,2645.337,1
3439.74536,2769.771,1
3439.87866,2821.019,1
3439.96484,2774.65137,1
3440.02124,2632.00073,1
3440.023,2902.87329,1
3440.02368,2771.25342,1
3440.0293,2919.469,1
3440.03271,2715.67334,1
3440.034,2939.009,1
3440.05225,2906.55054,1
3440.14453,2894.80981,1
3440.1626,2876.41455,1
3440.204,2910.26416,1
3440.23462,2868.63452,1
3440.257,2888.96655,1
3440.33643,2973.546,1
3440.33813,2843.16675,1
3440.40918,2848.08643,1
3440.473,2742.795,1
3440.48218,2770.72144,1
3440.581,2853.565,1
3440.593,2855.03418,1
3440.60669,2825.40137,1
3440.6167,2885.04248,1
3440.64526,2910.57935,1
3440.648,2856.11646,1
3440.675,2780.65869,1
3440.712,2756.29932,1
3440.77686,2933.69531,1
3440.78271,2755.348,1
3440.80615,2635.98071,1
3440.81055,2844.225,1
3440.85938,2751.93,1
3440.90186,3002.50073,1
3440.93945,2889.438,1
3440.96118,2959.73315,1
3440.973,2807.963,1
3441.001,2802.731,1
3441.07666,2792.329,1
3441.093,2818.83765,1
3441.219,2940.46924,1
3441.219,2786.27661,1
3441.22217,2789.966,1
3441.2522,2791.57959,1
3441.29053,2824.99976,1
3441.30225,3003.81567,1
3441.30615,2623.153,1
3441.343,2745.59717,1
3441.34619,2773.35278,1
3441.39355,2757.24634,1
3441.46851,2896.09058,1
3441.478,2872.1582,1
3441.486,2932.86646,1
3441.508,2865.263,1
3441.55518,2931.843,1
3441.61523,2837.89917,1
3441.66,2724.91455,1
3441.68726,2787.8042,1
3441.714,2954.06641,1
3441.71533,2754.23486,1
3441.79834,2873.63013,1
3441.838,2917.01172,1
3441.86523,2773.998,1
3441.912,2899.09375,1
3441.97852,2846.03931,1
3442.00781,2783.58252,1
3442.045,2863.07959,1
3442.0603,3041.00415,1
3442.09229,5001.399,4
3442.121,2840.21216,1
3442.142,2869.465,1
3442.1543,2866.32227,1
3442.2085,2914.63281,1
3442.24023,2774.24634,1
3442.25854,2876.65527,1
3442.30664,2797.21655,1
3442.30981,2935.77539,1
3442.31958,2886.387,1
3442.37158,2976.50928,1
3442.37524,2902.35132,1
3442.37573,2934.86572,1
3442.409,2869.30786,1
3442.42871,2786.70068,1
3442.527,2800.28687,1
3442.5752,2927.16821,1
3442.577,2932.60913,1
3442.58521,2905.22046,1
3442.63232,2930.79688,1
3442.63574,2807.82861,1
3442.64282,2825.93237,1
3442.67285,2950.255,1
3442.69849,2904.218,1
3442.78052,2925.68921,1
3442.84863,2979.92627,1
3442.872,2856.98,1
3442.93335,2786.88379,1
3442.97168,2811.16235,1
3442.97314,2806.107,1
3443.01147,2952.46362,1
3443.017,2825.12573,1
3443.02051,2692.59155,1
3443.06152,2772.25977,1
3443.06274,2574.02148,1
3443.10229,2790.39673,1
3443.1814,2764.63721,1
3443.19629,2758.46655,1
3443.20679,2866.61743,1
3443.21118,2819.98462,1
3443.235,2759.79272,1
3443.267,2693.556,1
3443.281,2819.63013,1
3443.29956,2783.35571,1
3443.32373,2794.28027,1
3443.349,2720.56079,1
3443.3623,2835.44458,1
3443.37524,2832.657,1
3443.42456,2718.814,1
3443.53784,2765.15015,1
3443.60913,2916.25464,1
3443.64331,2902.10522,1
3443.67773,2887.13818,1
3443.68652,2755.34326,1
3443.799,2990.26318,1
3443.822,2926.55273,1
3443.87817,2715.95337,1
3443.879,2773.40356,1
3443.88745,2819.72168,1
3443.89966,2856.53418,1
3443.912,2840.2688,1
3443.92554,2902.225,1
3443.93237,2683.103,1
3443.95313,2859.3584,1
3443.95361,2962.892,1
3443.961,2672.90063,1
3444.00537,2782.429,1
3444.02246,2808.928,1
3444.03613,2797.382,1
3444.05957,2703.06665,1
3444.065,2571.63623,1
3444.06616,2806.28613,1
3444.10083,2728.696,1
3444.14063,2812.70459,1
3444.151,2784.60034,1
3444.16113,2722.12573,1
3444.16577,2966.64429,1
3444.17139,2686.24414,1
3444.18237,2712.10132,1
3444.18726,3024.22778,1
3444.19019,2890.35352,1
3444.20386,2907.47559,1
3444.289,2847.569,1
3444.294,2891.33179,1
3444.37964,2939.617,1
3444.41113,2840.37134,1
3444.41235,2621.278,1
3444.41675,2914.26733,1
3444.42554,2843.72217,1
3444.44653,2848.30957,1
3444.54565,2778.873,1
3444.58765,2818.13477,1
3444.59863,3118.378,1
3444.60645,2776.066,1
3444.62329,2975.54834,1
3444.636,2599.94,1
3444.63745,2877.96753,1
3444.6394,2983.372,1
3444.65649,2948.30835,1
3444.66382,3097.714,1
3444.87061,2867.05469,1
3444.88135,2881.02246,1
3444.90112,2729.985,1
3444.91553,2824.92163,1
3444.93286,3002.075,1
3445.00024,2791.07568,1
3445.062,2758.51855,1
3445.15332,2862.17554,1
3445.1543,2704.42432,1
3445.16138,2914.933,1
3445.178,2915.61084,1
3445.19458,2796.255,1
3445.236,2712.49487,1
3445.376,2935.41,1
3445.387,2851.597,1
3445.41748,5674.303,4
3445.44116,2732.33252,1
3445.462,2913.155,1
3445.551,2731.93286,1
3445.63965,2810.54956,1
3445.671,2909.679,1
3445.67285,2962.26685,1
3445.7,2918.68628,1
3445.716,2820.65723,1
3445.723,2707.208,1
3445.72314,2926.19629,1
3445.72461,2734.24414,1
3445.743,2823.52881,1
3445.75269,2900.34888,1
3445.81348,2724.51367,1
3445.87915,2832.14917,1
3445.88843,2836.85229,1
3445.893,5181.393,4
3445.90112,2667.25977,1
3445.9104,2860.07129,1
3445.92529,2799.34619,1
3445.9873,2791.181,1
3446.03125,2677.97778,1
3446.03418,2865.48438,1
3446.05518,2714.39063,1
3446.10181,2863.26855,1
3446.21655,2955.19067,1
3446.218,2974.69263,1
3446.23315,2891.97949,1
3446.26538,2786.177,1
3446.29224,2832.305,1
3446.305,2660.93726,1
3446.31543,2951.269,1
3446.366,2775.71533,1
3446.44214,2695.32324,1
3446.47778,2835.36,1
3446.48462,2876.74146,1
3446.51074,2923.05518,1
3446.51978,5791.71143,4
3446.617,2775.33862,1
3446.62256,2718.11182,1
3446.63354,2974.48413,1
3446.634,2985.21436,1
3446.66016,2903.41016,1
3446.75,2824.53638,1
3446.75513,2703.41113,1
3446.75977,2790.51685,1
3446.79956,2951.11157,1
3446.805,2799.81885,1
3446.97949,2983.619,1
3447.01343,2733.51172,1
3447.027,2861.292,1
3447.03613,2887.55664,1
3447.04565,2803.66943,1
3447.05371,2837.86938,1
3447.07324,2922.02954,1
3447.12,2935.33984,1
3447.12085,3013.88232,1
3447.125,2828.222,1
3447.14087,2847.6543,1
3447.14355,2732.68,1
3447.167,2748.80371,1
3447.17,2748.55835,1
3447.18213,2849.02563,1
3447.19922,2893.54688,1
3447.2002,2670.671,1
3447.23438,2752.16333,1
3447.26025,2958.833,1
3447.332,2919.08667,1
3447.33447,2825.67383,1
3447.35181,2883.70728,1
3447.35229,2952.391,1
3447.37061,2851.19287,1
3447.44482,2823.60425,1
3447.4707,2780.13062,1
3447.48071,2865.89941,1
3447.582,2789.77612,1
3447.61719,2814.854,1
3447.62964,2888.72974,1
3447.72461,2917.095,1
3447.73022,2837.243,1
3447.818,2874.4375,1
3447.85,2836.19653,1
3447.88672,2860.03833,1
3447.93652,2823.06714,1
3447.9397,2936.96777,1
3447.99756,2839.28076,1
3448.04028,2724.36743,1
3448.04248,2886.73022,1
3448.133,2627.28662,1
3448.138,2904.48779,1
3448.164,2785.10278,1
3448.1853,2889.39551,1
3448.24731,2828.03931,1
3448.25,2795.53662,1
3448.2627,2882.77612,1
3448.31763,2839.30029,1
3448.32642,2803.93481,1
3448.33472,5207.73828,4
3448.3374,2781.854,1
3448.34,2929.05225,1
3448.36621,2812.92554,1
3448.43384,2690.834,1
3448.48828,2878.7998,1
3448.49756,2892.34326,1
3448.52661,2795.03882,1
3448.588,2857.9978,1
3448.65356,2806.66064,1
3448.65576,2928.53662,1
3448.68,2767.61914,1
3448.71387,2661.59424,1
3448.71558,2793.16553,1
3448.77856,2826.8894,1
3448.84375,2779.76343,1
3448.85132,2807.07251,1
3448.85181,2816.64331,1
3448.86816,2755.22681,1
3448.92822,2849.02856,1
3448.95361,2920.64,1
3448.97437,2990.22778,1
3448.9873,2781.81445,1
3449.01563,2762.03955,1
3449.08618,2949.75513,1
3449.13745,2799.66235,1
3449.146,2855.25879,1
3449.218,2755.1958,1
3449.23755,2800.696,1
3449.28345,2860.18286,1
3449.324,2689.23364,1
3449.38281,2784.736,1
3449.39331,2821.36938,1
3449.402,2812.385,1
3449.418,2681.92554,1
3449.42114,2744.65576,1
3449.522,2850.931,1
3449.53247,2729.84814,1
3449.55933,2772.65625,1
3449.616,2888.135,1
3449.64526,2877.42163,1
3449.64844,2873.23853,1
3449.66846,2973.35718,1
3449.71973,2712.279,1
3449.72876,2966.06274,1
3449.74268,2806.624,1
3449.755,2751.67725,1
3449.76025,2786.09229,1
3449.8064,2927.91821,1
3449.818,2904.44067,1
3449.91724,2911.93433,1
3449.928,2942.532,1
3449.965,2947.48413,1
3450.03613,2859.0603,1
3450.05444,2894.29834,1
3450.15234,2915.57227,1
3450.15869,2815.203,1
3450.188,2899.472,1
3450.213,2839.021,1
3450.241,2971.99658,1
3450.27271,5617.646,4
3450.30713,2776.32373,1
3450.31055,2803.57886,1
3450.336,2695.06055,1
3450.35986,2952.67139,1
3450.4082,2774.157,1
3450.41235,2828.62964,1
3450.44165,2987.53687,1
3450.46021,2796.05933,1
3450.56,2705.48633,1
3450.58423,2868.65576,1
3450.644,3011.57813,1
3450.673,2932.52734,1
3450.7,2832.69775,1
3450.81372,2909.66748,1
3450.86646,2806.50684,1
3450.874,2795.444,1
3450.9502,2963.10229,1
3450.99268,2811.125,1
3451.04932,2700.94238,1
3451.0498,2889.07642,1
3451.08545,2837.23047,1
3451.099,2828.60522,1
3451.1626,2965.51,1
3451.19629,2772.71118,1
3451.2605,2740.80884,1
3451.28662,2836.492,1
3451.33667,2797.09,1
3451.35425,2814.99438,1
3451.36328,2862.49048,1
3451.38452,2870.37769,1
3451.4165,2876.69336,1
3451.43164,2997.931,1
3451.45142,2910.209,1
3451.45166,2715.60034,1
3451.45435,2934.4375,1
3451.47632,2907.39819,1
3451.55347,2747.51587,1
3451.57422,2925.112,1
3451.60962,2772.64478,1
3451.62256,2889.70923,1
3451.63281,2790.92456,1
3451.667,2748.08667,1
3451.6792,2751.09155,1
3451.68335,2913.065,1
3451.70361,6142.38672,4
3451.75781,2871.60352,1
3451.8252,2882.37036,1
3451.87231,2906.23584,1
3451.90747,2817.08032,1
3451.96265,2821.75928,1
3452.01,2761.60474,1
3452.02466,2858.175,1
3452.034,2839.097,1
3452.0354,2769.775,1
3452.0603,2704.04565,1
3452.095,2878.177,1
3452.19922,2738.63184,1
3452.23657,2833.09229,1
3452.25757,2806.81763,1
3452.28418,2845.64941,1
3452.29419,2859.83936,1
3452.329,2927.275,1
3452.40723,2850.325,1
3452.44263,2750.617,1
3452.44678,2971.399,1
3452.469,2947.27051,1
3452.47876,2840.1145,1
3452.483,6214.35352,4
3452.48828,2813.97559,1
3452.52466,2849.291,1
3452.54272,3003.824,1
3452.55542,2745.091,1
3452.56,2713.79126,1
3452.687,2880.57129,1
3452.70117,2846.48975,1
3452.75659,2894.24731,1
3452.77539,2765.41357,1
3452.77759,2906.489,1
3452.786,2992.20728,1
3452.79688,2807.57666,1
3452.81567,2765.32373,1
3452.83667,2968.28442,1
3452.891,2846.578,1
3452.91382,2923.43359,1
3452.9812,2741.23975,1
3452.989,2867.552,1
3453.0188,2678.83154,1
3453.022,2953.842,1
3453.094,2871.67041,1
3453.098,2863.21021,1
3453.14526,2937.28979,1
3453.1958,2867.594,1
3453.2002,2799.028,1
3453.21582,2761.14136,1
3453.22363,2966.2085,1
3453.255,2746.07422,1
3453.27,2877.82324,1
3453.30176,2886.83276,1
3453.3374,2813.573,1
3453.35132,5332.56152,4
3453.374,2842.30713,1
3453.39355,2918.5625,1
3453.421,2922.192,1
3453.47534,2881.56787,1
3453.51831,2978.50171,1
3453.521,2814.87231,1
3453.52783,2760.33813,1
3453.60864,6133.88525,4
3453.61133,2787.80225,1
3453.646,2696.89258,1
3453.64746,2814.24854,1
3453.73779,2861.40625,1
3453.74658,2968.84814,1
3453.79053,2933.74561,1
3453.79175,2742.377,1
3453.91016,2887.28955,1
3453.92822,2988.593,1
3453.938,2964.72,1
3453.94214,2763.861,1
3453.952,2787.88477,1
3453.97485,2783.38721,1
3453.99683,2769.1582,1
3454.00146,2793.70557,1
3454.04248,2675.008,1
3454.05225,2873.32813,1
3454.08276,2802.64648,1
3454.0835,2906.7854,1
3454.09,2782.428,1
3454.0918,2907.03174,1
3454.10767,2867.4624,1
3454.15137,2702.439,1
3454.16748,2801.03638,1
3454.168,2722.41943,1
3454.17871,2838.00024,1
3454.203,2933.541,1
3454.2666,2659.918,1
3454.28516,2814.44385,1
3454.32886,2836.7146,1
3454.35352,2846.14258,1
3454.371,2839.2146,1
3454.39868,2827.9165,1
3454.40381,2915.072,1
3454.41455,2794.13428,1
3454.47876,2723.314,1
3454.5,2827.766,1
3454.53784,2878.2063,1
3454.56323,2796.11084,1
3454.56421,2921.46973,1
3454.56958,2867.64136,1
3454.59839,2814.633,1
3454.60742,2939.2334,1
3454.647,2862.76514,1
3454.66943,2802.318,1
3454.72144,2988.869,1
3454.83667,2993.97876,1
3454.84326,2617.38,1
3454.86548,2790.64136,1
3454.86816,2888.92139,1
3454.87061,2879.301,1
3454.8728,2817.422,1
3454.932,2770.06128,1
3454.98828,2746.6875,1
3455.01758,2726.69336,1
3455.04248,3439.90186,1
3455.10571,2841.57373,1
3455.14136,2812.40674,1
3455.17554,2824.34546,1
3455.18823,2629.11035,1
3455.205,2818.691,1
3455.234,2949.20947,1
3455.2373,3062.465,1
3455.26,2866.14331,1
3455.26367,2847.60645,1
3455.31665,2774.14771,1
3455.3584,2790.85059,1
3455.36035,2831.1084,1
3455.36475,2817.104,1
3455.41821,2773.2124,1
3455.43,2807.14478,1
3455.50757,2905.72485,1
3455.59253,3006.18262,1
3455.65039,2700.40112,1
3455.65283,2858.57129,1
3455.671,2851.17529,1
3455.7605,2862.52173,1
3455.79224,2869.10571,1
3455.88135,2770.244,1
3455.88916,2878.05444,1
3455.915,2776.99219,1
3455.93359,2823.26636,1
3456.0105,2910.34,1
3456.07471,2861.59985,1
3456.09668,2766.92236,1
3456.13477,2935.60352,1
3456.14453,2916.491,1
3456.19336,2840.96,1
3456.229,2857.50586,1
3456.23364,2763.89575,1
3456.242,2957.64282,1
3456.25586,2932.88965,1
3456.26978,2785.70337,1
3456.30884,2843.202,1
3456.32544,2859.261,1
3456.379,2877.37061,1
3456.4043,2788.67188,1
3456.44971,2820.12915,1
3456.461,2963.744,1
3456.47681,2739.56445,1
3456.48413,2963.28516,1
3456.49829,6112.60254,4
3456.517,2776.34888,1
3456.52515,2754.51929,1
3456.547,5688.476,4
3456.58228,2690.93872,1
3456.598,2823.84082,1
3456.60449,2852.859,1
3456.63574,2823.18481,1
3456.64771,2894.14233,1
3456.671,2839.191,1
3456.742,5741.54053,4
3456.74951,2813.31323,1
3456.77563,2949.17554,1
3456.817,2815.088,1
3456.854,2726.29956,1
3456.95313,2872.8645,1
3456.95752,2842.22363,1
3456.96387,2864.35,1
3456.98364,2843.62134,1
3457.07544,2909.32886,1
3457.078,2794.88843,1
3457.08545,2879.48657,1
3457.096,2702.81323,1
3457.103,2880.1687,1
3457.13721,2764.91821,1
3457.20044,2790.413,1
3457.2124,6115.866,4
3457.25049,2810.2063,1
3457.27319,2771.616,1
3457.279,2884.30469,1
3457.36938,2736.50513,1
3457.3938,2846.952,1
3457.39868,2794.485,1
3457.43237,2823.899,1
3457.4375,3074.331,1
3457.44458,2849.784,1
3457.44556,2813.18,1
3457.44678,2890.013,1
3457.47656,4880.95361,4
3457.538,2714.03735,1
3457.58081,2737.57227,1
3457.60913,2711.278,1
3457.6106,2836.23877,1
3457.6272,2738.7583,1
3457.64087,2753.3042,1
3457.66943,2746.83838,1
3457.67944,2834.43726,1
3457.7002,2892.86084,1
3457.766,2804.59814,1
3457.81836,2941.6062,1
3457.82373,2730.792,1
3457.86865,2824.07275,1
3457.91772,2795.89429,1
3457.99683,2773.88135,1
3458.02515,5899.254,4
3458.03125,2918.758,1
3458.09961,2747.045,1
3458.17334,2709.97168,1
3458.19165,2944.44849,1
3458.20044,2869.67822,1
3458.22266,2753.718,1
3458.24927,5746.968,4
3458.29468,2777.894,1
3458.29761,2932.04858,1
3458.298,2686.702,1
3458.34766,2835.80151,1
3458.37,2794.32983,1
3458.44214,2920.81616,1
3458.491,2786.801,1
3458.517,2937.303,1
3458.5415,2873.587,1
3458.57129,2731.48145,1
3458.5874,2800.906,1
3458.59888,2790.11133,1
3458.652,2918.00635,1
3458.666,2822.92847,1
3458.70386,2735.4,1
3458.704,2923.56836,1
3458.72,2886.4292,1
3458.78979,2827.40479,1
3458.85059,2684.40771,1
3458.85669,2740.17139,1
3458.87354,2831.20264,1
3458.88159,2803.55,1
3458.8877,2753.94287,1
3458.89868,3026.62671,1
3458.914,2877.409,1
3459.03076,2718.033,1
3459.13574,2917.36255,1
3459.144,2944.70313,1
3459.15161,2954.22046,1
3459.35522,2766.09937,1
3459.35962,2669.13232,1
3459.37451,2808.64282,1
3459.39819,2726.78247,1
3459.487,2994.675,1
3459.50732,2898.50854,1
3459.512,2967.62866,1
3459.521,2805.27124,1
3459.52173,2778.39648,1
3459.526,2940.13159,1
3459.54785,2788.58032,1
3459.56763,2791.7168,1
3459.61865,2862.79565,1
3459.63086,2837.91724,1
3459.6377,2952.33545,1
3459.63867,2732.04443,1
3459.70581,2991.85156,1
3459.7124,2865.771,1
3459.765,2847.35425,1
3459.793,2845.01074,1
3459.81958,2790.64722,1
3459.826,2943.79346,1
3459.87085,2780.8938,1
3459.8916,2800.427,1
3459.94067,2955.29126,1
3459.945,2840.75928,1
3459.967,2734.206,1
3459.96948,2794.566,1
3459.97339,2927.037,1
3460.00439,2608.27832,1
3460.012,2901.077,1
3460.02759,2818.618,1
3460.05981,2924.636,1
3460.09766,2852.59424,1
3460.12329,2865.07,1
3460.128,2776.88477,1
3460.14014,2672.06274,1
3460.20435,2770.463,1
3460.22266,2767.33887,1
3460.23926,2897.96582,1
