Ch1 Amplitude,Ch2 Amplitude,Cluster
5204.747,4021.13135,4
5206.363,3780.91821,4
5209.333,3911.68335,4
5235.46826,4184.623,4
5236.41064,3872.93579,4
5241.003,3985.98877,4
5241.948,4025.77051,4
5244.991,6473.35059,4
5249.618,4043.83228,4
5265.02344,4128.71533,4
5265.61426,2690.3667,1
5277.063,6095.328,4
5277.637,4119.65625,4
5279.122,4056.758,4
5288.28027,3896.16528,4
5289.88135,3772.56348,4
5290.566,3769.28931,4
5296.22852,3960.8855,4
5301.7627,3813.795,4
5309.53857,6432.16455,4
5315.07764,3893.09644,4
5315.178,3939.801,4
5316.215,4302.555,4
5317.311,4085.84717,4
5321.66553,5423.6123,4
5332.897,3789.45361,4
5337.746,3903.33765,4
5359.354,2800.991,1
5363.163,6272.80273,4
5373.24072,3981.255,4
5376.40869,3996.05786,4
5376.57227,4080.50854,4
5384.36963,4063.98779,4
5386.43262,4128.88232,4
5399.41748,4010.88818,4
5406.16064,3795.84668,4
5415.79834,6734.33,4
5419.742,5978.89941,4
5420.718,6476.35254,4
5422.127,6666.1377,4
5430.38,3964.08032,4
5431.436,4034.855,4
5433.81348,4151.472,4
5448.054,4127.059,4
5448.60645,4196.17773,4
5448.884,6678.038,4
5452.569,4083.718,4
5457.39551,3923.20361,4
5460.172,5846.51953,4
5460.885,3889.66724,4
5462.37061,4030.34766,4
5463.71875,4128.29541,4
5468.96729,4067.95435,4
5486.501,4176.109,4
5493.07666,7082.752,4
5493.474,4195.46826,4
5495.897,4204.61426,4
5500.51172,3979.71875,4
5501.48438,3981.16235,4
5511.081,6812.41846,4
5513.429,4061.13525,4
5513.462,4046.52856,4
5519.358,3981.352,4
5521.63672,3923.98486,4
5523.22949,6865.96533,4
5525.53955,4073.01318,4
5527.695,4232.23633,4
5527.93848,4017.89941,4
5544.2876,4067.14258,4
5545.088,4153.30566,4
5549.013,4291.361,4
5549.697,6689.87354,4
5554.52734,4086.62769,4
5556.479,7126.69873,4
5558.50146,4177.152,4
5563.21826,6686.28857,4
5564.406,4190.832,4
5568.119,4243.142,4
5571.725,6278.82861,4
5575.337,4227.919,4
5578.57666,4115.249,4
5587.915,3897.53613,4
5591.04248,6912.68164,4
5592.88525,3978.221,4
5594.0835,4038.86646,4
5596.466,4159.57471,4
5598.976,4137.308,4
5605.412,6508.93457,4
5607.67773,4164.195,4
5611.54248,4127.63135,4
5614.026,4105.57764,4
5620.68945,4263.019,4
5621.245,4348.701,4
5624.766,4090.41724,4
5628.57227,4133.18555,4
5635.77,7367.386,4
5637.046,4205.571,4
5641.21631,4146.92432,4
5641.746,4103.70166,4
5642.99268,7118.418,4
5648.4624,4255.57666,4
5648.855,4135.954,4
5652.502,4272.756,4
5655.101,4135.23047,4
5659.194,4236.95264,4
5659.71533,4177.361,4
5660.04541,4200.202,4
5660.15,6540.47949,4
5660.55029,4317.97,4
5664.07471,4215.627,4
5666.28174,4101.92236,4
5668.58838,6623.58838,4
5668.695,4152.521,4
5668.75537,4190.45264,4
5669.64,4197.26758,4
5669.651,6604.52734,4
5677.786,6801.776,4
5680.827,4514.56348,4
5683.42139,4532.70654,4
5683.82471,4132.71875,4
5686.92529,4332.49268,4
5693.90234,7090.854,4
5694.54639,2606.0188,1
5701.5874,4018.07739,4
5702.46143,4315.09961,4
5703.52148,4108.571,4
5704.319,4243.20654,4
5712.006,6239.056,4
5717.15869,4086.98364,4
5721.67627,4353.638,4
5723.06,4232.7666,4
5723.76,4162.82861,4
5723.76,4305.498,4
5725.12939,4239.28125,4
5725.26172,4234.64,4
5726.6123,4357.09961,4
5727.045,4375.51074,4
5728.163,4257.326,4
5730.62158,3999.82983,4
5730.916,4076.6394,4
5731.51025,7142.01758,4
5736.8833,4131.86,4
5738.142,2873.84326,1
5739.797,4225.351,4
5740.01367,4300.12158,4
5742.379,4522.187,4
5756.042,7144.91162,4
5757.35156,4304.42627,4
5757.47266,5962.709,4
5759.60156,4293.262,4
5760.027,4318.20264,4
5760.34131,6748.93066,4
5761.21729,4314.568,4
5761.574,4105.96875,4
5767.235,4235.24072,4
5768.112,4308.444,4
5768.24,4314.21875,4
5768.988,4026.385,4
5769.849,4037.81567,4
5769.96338,4158.71631,4
5770.72,7161.628,4
5770.74951,4133.284,4
5775.19531,4204.346,4
5777.363,7118.77637,4
5777.866,4369.22461,4
5778.095,4595.36133,4
5778.38135,4398.681,4
5778.55566,6120.3374,4
5782.513,4484.903,4
5783.1665,4476.832,4
5787.942,6565.911,4
5789.499,4197.283,4
5790.892,4254.156,4
5795.397,4271.717,4
5799.97656,4100.151,4
5799.991,6730.623,4
5803.80566,4305.56641,4
5809.51074,6903.0957,4
5815.25928,7101.487,4
5815.462,4296.524,4
5816.23047,6523.339,4
5821.021,6534.74072,4
5821.904,7611.36426,4
5822.67334,4445.462,4
5823.19434,4338.529,4
5826.866,7192.26563,4
5827.383,4329.877,4
5828.25244,4151.093,4
5838.0166,4307.733,4
5842.018,4099.4043,4
5842.944,4388.762,4
5846.336,7150.868,4
5846.601,2452.82544,1
5847.403,6924.28564,4
5848.25732,4289.752,4
5850.872,4511.591,4
5850.89063,4421.395,4
5854.386,4382.068,4
5856.35547,4471.754,4
5856.365,4471.4834,4
5857.338,4227.468,4
5859.00244,4461.415,4
5859.18359,4190.89063,4
5860.848,4276.015,4
5861.18652,4532.17529,4
5862.031,4264.701,4
5862.37354,4103.425,4
5865.01563,4239.167,4
5865.22266,4341.827,4
5865.913,4351.497,4
5867.321,4332.051,4
5868.45459,7346.456,4
5874.673,4450.716,4
5875.297,4405.938,4
5878.433,4379.911,4
5879.73438,7035.25,4
5879.76,4301.021,4
5882.74463,7228.73242,4
5884.133,4554.692,4
5884.80566,6632.695,4
5886.224,4402.035,4
5887.91357,4418.996,4
5890.43945,4235.354,4
5891.79346,4193.44434,4
5894.9624,4254.594,4
5895.964,4276.4165,4
5896.37061,4280.77148,4
5897.16748,4256.3667,4
5897.719,4274.36768,4
5898.14746,4360.103,4
5898.34033,4251.515,4
5900.216,7064.39941,4
5900.603,4538.2417,4
5901.40869,4376.944,4
5903.16064,4245.51855,4
5903.389,4564.3335,4
5904.40234,4457.511,4
5907.422,6894.311,4
5907.79248,4245.448,4
5908.08154,4361.42871,4
5909.32959,4185.44141,4
5909.67334,4076.836,4
5911.85547,4005.60034,4
5916.866,4460.07129,4
5920.857,4493.437,4
5921.009,4396.573,4
5922.36865,4330.00537,4
5923.406,4424.471,4
5924.189,4462.53662,4
5927.492,4483.018,4
5931.15527,4378.90625,4
5931.86133,7315.37256,4
5931.965,4308.78174,4
5932.729,4444.721,4
5932.754,4424.03125,4
5933.678,7223.092,4
5936.638,6288.58936,4
5937.034,4336.424,4
5940.076,4481.68848,4
5940.643,4380.70947,4
5940.8,4345.02441,4
5943.133,7294.5,4
5943.51025,4320.995,4
5943.89648,6982.9043,4
5944.913,4343.3916,4
5945.93359,4448.351,4
5946.08057,4506.874,4
5947.713,4253.204,4
5948.24072,4399.931,4
5952.40674,4556.62,4
5953.208,7219.07959,4
5953.86475,4460.675,4
5954.726,7180.67627,4
5956.48535,4265.79541,4
5958.286,4483.56641,4
5958.51953,4197.544,4
5959.27734,4515.706,4
5959.467,4425.43359,4
5960.6167,4360.661,4
5963.04834,4392.84326,4
5964.68359,4508.233,4
5964.792,4387.045,4
5965.3833,4442.543,4
5966.43555,4456.524,4
5966.678,4524.43848,4
5966.88,4326.309,4
5967.53662,4470.356,4
5969.484,7343.0874,4
5969.985,4234.63037,4
5971.99072,4350.44873,4
5972.12549,4463.62158,4
5974.686,4223.85742,4
5974.712,4517.891,4
5978.442,4496.84326,4
5979.979,6457.003,4
5980.13232,4254.702,4
5980.249,6897.538,4
5981.329,4467.628,4
5983.4917,4529.475,4
5984.57129,7116.078,4
5986.162,4552.32568,4
5986.322,4446.463,4
5986.69,4483.97559,4
5989.487,4413.77832,4
5989.92871,4367.4375,4
5990.349,4547.57,4
5991.21973,4517.553,4
5991.76563,4205.428,4
5993.19434,4532.682,4
5994.18164,4257.458,4
5994.472,4211.555,4
5996.00146,4392.28369,4
5996.54248,4343.86572,4
5996.73975,4566.00439,4
5997.1875,4255.73145,4
5999.266,4415.578,4
6000.923,4321.094,4
6003.49561,4362.763,4
6003.57227,4490.028,4
6004.147,7415.001,4
6004.958,4568.14941,4
6005.987,4590.384,4
6006.93848,4436.86133,4
6008.979,7351.216,4
6012.84961,4445.812,4
6013.374,7232.07568,4
6016.55762,7325.639,4
6016.67432,7308.40234,4
6017.73975,4433.456,4
6019.51758,4279.07959,4
6020.16455,4423.20166,4
6020.728,4534.134,4
6022.683,4330.109,4
6024.34375,4432.204,4
6025.868,7139.03174,4
6026.57764,4662.474,4
6026.756,4531.63525,4
6027.24463,4211.32471,4
6035.552,4384.13965,4
6038.238,7027.799,4
6038.56348,4206.123,4
6038.69531,4551.877,4
6039.051,4453.92871,4
6039.266,4278.01953,4
6042.00439,4376.98145,4
6045.51074,4437.665,4
6046.38,4162.76758,4
6046.966,4526.5415,4
6048.77441,6829.74072,4
6049.414,4357.286,4
6050.578,4478.613,4
6050.93066,4585.99951,4
6052.776,4617.18,4
6053.64063,4595.544,4
6055.875,4453.335,4
6056.0625,6592.69,4
6057.27832,4373.63,4
6061.44873,6942.48242,4
6064.584,4417.76367,4
6064.585,4288.509,4
6065.91064,4515.043,4
6068.152,4500.879,4
6068.85449,4259.136,4
6069.31055,4256.321,4
6069.76465,4613.07031,4
6070.388,4442.01563,4
6070.76,4388.646,4
6072.869,4242.1333,4
6074.725,4223.447,4
6074.97266,7437.318,4
6075.5127,4597.37451,4
6076.164,4316.639,4
6077.279,4650.56836,4
6077.3457,4559.205,4
6077.86426,4458.86133,4
6077.897,4490.024,4
6079.95166,4490.64746,4
6080.01465,4710.33252,4
6081.51563,4472.93555,4
6082.578,6983.612,4
6082.71631,4530.9873,4
6082.823,4516.138,4
6083.267,4612.20068,4
6083.981,4603.77734,4
6084.65625,4185.09961,4
6085.23438,4461.197,4
6085.96045,4279.985,4
6086.14551,4407.381,4
6086.41455,4566.248,4
6089.13,4531.90137,4
6090.02441,4540.89551,4
6090.94873,4453.37451,4
6091.806,4198.90869,4
6092.23242,4423.013,4
6092.45947,4447.79053,4
6093.20361,4481.604,4
6094.18359,4298.036,4
6095.88135,4326.146,4
6096.21436,4440.59033,4
6096.3,4297.76172,4
6097.09229,4500.26367,4
6098.64,4362.25537,4
6099.615,4555.93066,4
6100.005,4319.53467,4
6100.377,4588.831,4
6100.93359,4440.80127,4
6101.223,4642.4707,4
6101.288,4673.883,4
6101.408,4343.317,4
6101.539,4365.8667,4
6101.62158,4490.519,4
6101.81543,4548.59131,4
6103.135,4601.09961,4
6103.941,4376.99854,4
6105.666,4275.39,4
6107.27344,4269.37842,4
6108.49561,4603.197,4
6110.483,4516.22852,4
6110.574,4421.775,4
6110.84033,4382.22559,4
6111.845,4591.37646,4
6112.878,4627.81836,4
6113.37744,4601.861,4
6113.957,4569.98242,4
6114.926,4691.95557,4
6115.37061,4550.63135,4
6119.615,4456.03271,4
6120.30957,4215.921,4
6120.65869,4392.431,4
6121.64648,4425.647,4
6121.713,4510.095,4
6122.211,4495.544,4
6122.912,4634.90527,4
6123.26367,4464.403,4
6123.572,4440.255,4
6124.231,7107.03,4
6124.30762,4436.398,4
6125.127,4533.27734,4
6125.3457,4498.636,4
6126.049,2735.07446,1
6126.37842,8024.17041,4
6128.60938,4337.019,4
6128.664,4407.15625,4
6129.13525,4599.75244,4
6130.67432,7141.2334,4
6134.19336,4350.66357,4
6135.48535,4465.439,4
6136.743,4533.035,4
6137.396,4582.70752,4
6137.42139,7460.59766,4
6137.50732,4592.8584,4
6137.93359,4457.128,4
6138.758,7133.153,4
6139.20068,4404.34,4
6139.28125,4541.727,4
6139.38,4362.21729,4
6140.133,4495.38965,4
6140.21045,4324.36475,4
6140.29248,4471.63,4
6140.894,4503.736,4
6141.908,4714.908,4
6142.767,4616.566,4
6142.893,4564.63574,4
6144.013,4620.782,4
6144.75049,4684.97949,4
6149.708,4409.34961,4
6149.731,4409.563,4
6150.175,4376.18164,4
6150.695,4491.76855,4
6153.14258,4613.05,4
6153.989,4478.888,4
6155.909,4466.89648,4
6157.07373,4582.12,4
6158.56445,4495.22168,4
6158.644,4648.65332,4
6159.84668,7013.802,4
6161.306,4570.16064,4
6162.138,6952.10352,4
6163.63135,4558.31836,4
6164.913,4260.58936,4
6165.281,4434.80664,4
6168.52637,4427.364,4
6169.12939,4502.64258,4
6171.508,4618.96631,4
6172.93555,4343.87061,4
6172.96729,4549.36865,4
6172.97363,4492.62451,4
6174.52832,4486.91,4
6175.341,4510.422,4
6176.23828,4541.04541,4
6177.47461,4542.99072,4
6178.15137,4539.645,4
6179.73047,4818.81055,4
6180.352,7494.666,4
6182.04834,4487.646,4
6182.07031,4585.55273,4
6182.821,4440.02,4
6182.91943,4568.37842,4
6183.339,4546.34229,4
6185.05566,7324.37158,4
6185.112,4502.228,4
6185.35059,4697.81152,4
6185.931,6870.058,4
6186.266,4496.783,4
6186.67,4695.216,4
6189.6665,4465.381,4
6190.65771,4497.59229,4
6191.391,4693.1665,4
6191.52246,4588.3335,4
6192.058,4614.482,4
6192.71143,6165.098,4
6193.664,4600.574,4
6194.87,4479.588,4
6196.854,4575.08447,4
6198.16,4527.243,4
6198.571,7002.413,4
6200.224,4420.22656,4
6200.764,4641.36328,4
6201.877,4758.42334,4
6202.015,4466.641,4
6202.34375,4619.37451,4
6204.398,4616.56055,4
6204.839,4475.33057,4
6205.05,4530.84375,4
6205.17773,4351.05029,4
6205.302,4636.72461,4
6206.10059,4537.93164,4
6207.2793,4406.789,4
6207.68066,4440.11475,4
6209.05371,6848.99951,4
6209.19531,4490.54443,4
6209.975,4620.366,4
6210.23,4694.473,4
6210.25439,4480.78125,4
6210.56543,4626.929,4
6212.031,4553.82568,4
6212.097,4319.578,4
6212.711,4546.318,4
6214.57031,4569.92041,4
6214.71436,4359.204,4
6215.212,4559.705,4
6215.267,4486.01025,4
6215.401,4574.57764,4
6215.874,4639.01025,4
6216.08,4521.92969,4
6217.52,4755.33252,4
6217.52637,4635.944,4
6217.564,4413.04346,4
6218.55,4376.29443,4
6222.24951,4687.08838,4
6222.962,4597.96729,4
6224.194,4594.275,4
6224.452,4431.444,4
6224.691,4662.728,4
6225.016,4498.164,4
6225.01855,7165.79932,4
6225.02246,4546.241,4
6225.46045,4571.36,4
6226.01172,4460.78955,4
6227.52441,4691.04736,4
6228.11133,4593.20068,4
6228.304,4615.87256,4
6228.58545,4676.832,4
6228.9165,4569.298,4
6230.463,4603.599,4
6230.674,4483.15869,4
6231.029,4552.7334,4
6231.113,4262.541,4
6232.37061,4682.619,4
6232.434,4597.13135,4
6234.14844,4510.154,4
6234.568,4592.19238,4
6234.89941,4425.058,4
6235.336,4542.823,4
6237.215,4423.39648,4
6237.96,4324.687,4
6242.30762,4355.40625,4
6242.59473,4608.82129,4
6242.837,4697.793,4
6243.153,4402.91455,4
6243.55029,4648.81738,4
6244.98438,4653.836,4
6245.338,4512.862,4
6245.726,4564.917,4
6247.145,4733.20166,4
6247.676,4189.295,4
6248.035,4485.531,4
6248.90869,4497.47754,4
6249.03,4642.65527,4
6249.0625,4589.36328,4
6250.48145,4486.23535,4
6250.679,4407.49756,4
6251.008,4593.99854,4
6251.749,4433.406,4
6252.058,4465.75537,4
6252.19043,4435.745,4
6252.81152,4519.45361,4
6253.07568,4478.677,4
6255.9585,4789.77344,4
6257.86572,4681.45264,4
6258.08057,4485.6626,4
6258.76025,4689.38135,4
6261.12646,4591.98145,4
6261.23828,4511.68848,4
6264.332,4699.08,4
6265.752,4635.271,4
6269.38232,4895.14,4
6269.509,4619.64258,4
6270.259,4622.92236,4
6270.467,4790.675,4
6270.522,4382.74463,4
6270.6543,4456.48926,4
6270.995,4621.263,4
6272.9165,4265.9165,4
6274.43,4528.732,4
6274.633,4680.026,4
6276.71533,4515.693,4
6278.88428,4519.36035,4
6279.67773,4809.46973,4
6281.911,4537.536,4
6282.89746,4538.63867,4
6284.34375,4512.24561,4
6284.43555,4594.77344,4
6286.30273,4753.52148,4
6287.16943,4458.63574,4
6287.85059,4692.777,4
6288.185,4494.352,4
6288.71973,4707.29346,4
6288.82373,4536.149,4
6289.63574,4641.64844,4
6289.83936,4739.909,4
6290.55029,4368.665,4
6290.89453,4407.135,4
6291.92627,4698.856,4
6293.49072,4597.4917,4
6293.66846,4540.42725,4
6294.192,4515.478,4
6295.5376,4462.155,4
6295.556,4749.641,4
6295.79736,4530.04443,4
6296.282,4470.71729,4
6296.92871,4460.84,4
6298.22754,4607.097,4
6298.516,4284.611,4
6298.765,4707.20264,4
6299.39258,4712.716,4
6300.56641,4570.88428,4
6300.709,4440.03125,4
6300.95752,4686.24268,4
6301.103,4610.977,4
6301.371,4576.30664,4
6302.04443,4597.48438,4
6302.848,4516.805,4
6302.986,4681.986,4
6303.11768,4611.911,4
6303.59961,4555.668,4
6303.774,4579.474,4
6305.5,4645.61,4
6305.907,4596.88135,4
6306.4585,4644.537,4
6307.216,4311.837,4
6307.38428,4919.668,4
6308.018,4552.26855,4
6308.139,4607.8125,4
6308.685,4587.02051,4
6309.05371,4535.07,4
6309.14063,7027.56738,4
6309.865,4316.966,4
6310.03662,4766.438,4
6310.162,4358.10352,4
6310.36768,4551.998,4
6311.118,4413.74951,4
6312.574,4597.21973,4
6313.986,4590.201,4
6314.758,4644.04639,4
6315.71,4536.47559,4
6315.866,4536.729,4
6316.152,4475.607,4
6316.93945,7293.666,4
6318.084,4629.41748,4
6318.468,4467.85352,4
6322.3667,4563.852,4
6323.193,4647.684,4
6323.315,4728.78857,4
6323.514,4768.61768,4
6323.568,4771.8,4
6324.28857,7470.25244,4
6324.43359,4673.78662,4
6324.541,4463.393,4
6326.023,7173.34375,4
6326.736,4741.91,4
6327.555,4516.38525,4
6327.63428,4667.01465,4
6328.40234,4589.9624,4
6329.61768,4434.385,4
6330.771,4541.18848,4
6330.844,4686.466,4
6331.154,4408.43,4
6331.779,4508.97363,4
6332.361,4537.029,4
6332.708,4579.023,4
6333.48828,4510.20557,4
6333.92773,4701.01367,4
6333.995,4683.732,4
6334.54932,4593.246,4
6336.51,4623.9873,4
6337.858,4439.97,4
6338.62646,4764.911,4
6340.36035,4521.782,4
6340.409,4542.944,4
6340.48438,4548.66553,4
6341.85547,4683.09131,4
6343.27441,4689.87842,4
6344.87549,4633.877,4
6345.48145,4637.798,4
6346.74,4603.08252,4
6347.48633,4431.148,4
6348.799,4638.851,4
6349.339,4473.776,4
6349.80273,4483.07373,4
6350.502,4565.96631,4
6351.09766,6983.95752,4
6351.17432,4768.328,4
6351.852,4830.644,4
6353.359,4629.49072,4
6354.82861,4711.214,4
6355.232,4505.06055,4
6356.45166,4541.52148,4
6357.235,4683.088,4
6357.644,4703.07227,4
6358.7124,4482.539,4
6359.85449,4639.126,4
6361.9126,4760.095,4
6364.47559,4572.955,4
6364.556,4350.961,4
6364.862,4503.734,4
6365.31543,4484.9834,4
6365.47461,4641.614,4
6365.66162,4487.03,4
6365.708,4687.72754,4
6367.1377,4635.073,4
6367.959,4357.638,4
6368.09375,4585.777,4
6368.46729,4610.899,4
6368.85,4604.722,4
6369.6875,4693.218,4
6370.04,4454.795,4
6371.06,4585.317,4
6375.02637,4696.92139,4
6376.71045,4684.695,4
6377.49365,4460.34473,4
6379.05225,4793.189,4
6379.477,4605.979,4
6379.893,4591.21729,4
6380.842,4514.173,4
6382.293,4815.52441,4
6383.20264,4639.691,4
6383.415,4638.11,4
6383.47949,4579.969,4
6384.365,4631.654,4
6384.41943,4723.912,4
6385.41553,4449.393,4
6385.74463,4603.484,4
6385.97949,4496.48242,4
6386.07861,4653.044,4
6386.319,4523.667,4
6386.46826,4502.20264,4
6386.867,4698.97559,4
6387.86475,4571.47754,4
6387.918,4644.928,4
6388.47754,4544.32275,4
6388.87842,4737.22754,4
6389.02832,4588.35645,4
6389.09375,4630.32471,4
6389.327,4551.865,4
6389.56641,4691.994,4
6392.141,4566.119,4
6393.355,4511.534,4
6394.646,4726.753,4
6395.14648,4686.47949,4
6395.87549,4694.47168,4
6396.874,4580.405,4
6396.978,4514.298,4
6397.059,4594.0957,4
6397.221,4543.17627,4
6397.72168,4470.552,4
6397.797,4758.71826,4
6398.80664,4467.597,4
6400.089,4487.07568,4
6400.12,4554.417,4
6400.73926,4482.66455,4
6401.80371,4874.43066,4
6402.56934,4725.402,4
6403.96045,4561.88232,4
6404.103,4365.297,4
6404.6626,4752.81055,4
6405.433,4857.25732,4
6406.2085,4629.991,4
6406.35254,4700.45068,4
6406.77832,4614.431,4
6407.4585,4835.438,4
6407.84375,4685.85352,4
6408.28027,4604.91748,4
6409.05029,4512.234,4
6409.711,4634.82666,4
6409.87646,4722.60938,4
6409.93945,4623.87646,4
6410.67334,4684.583,4
6410.78662,4751.645,4
6411.57861,4713.586,4
6411.80469,4622.967,4
6411.905,4486.42725,4
6412.641,4496.9,4
6413.58936,4657.04,4
6413.96729,4680.44629,4
6415.25928,4676.944,4
6415.531,4753.672,4
6415.82275,4705.67,4
6418.07764,4701.5625,4
6418.0874,4709.89844,4
6418.2207,4791.55371,4
6419.31,4780.6084,4
6420.88574,4525.641,4
6421.3877,4788.459,4
6421.419,4676.53027,4
6422.211,4659.31,4
6422.38135,4695.65039,4
6422.70654,4756.353,4
6423.1,4768.448,4
6423.1665,4533.833,4
6425.90527,4518.75537,4
6426.33057,4562.206,4
6426.416,4622.19336,4
6426.7793,4644.417,4
6426.9,4925.38,4
6428.75928,4907.11768,4
6429.01,4644.01025,4
6429.53,4672.763,4
6429.654,4334.292,4
6430.26074,4889.22656,4
6431.484,4546.58838,4
6431.691,4710.026,4
6431.78467,4737.554,4
6433.67432,4553.76367,4
6434.1333,4575.16064,4
6434.23633,4790.104,4
6434.961,4668.76855,4
6436.264,4725.732,4
6436.288,4717.70166,4
6438.48926,4826.21338,4
6439.338,4635.98535,4
6439.48535,4462.36865,4
6439.642,4577.78467,4
6439.74951,4491.91064,4
6440.14746,4591.67969,4
6440.47363,4614.794,4
6440.476,4809.551,4
6440.779,4629.483,4
6442.03369,4632.125,4
6442.23828,7730.64941,4
6442.41357,4783.421,4
6442.64648,4579.008,4
6444.274,4684.22754,4
6444.838,4728.819,4
6445.00049,4419.148,4
6446.621,4653.451,4
6447.225,4540.34033,4
6447.90332,4677.98828,4
6447.948,4708.42334,4
6449.30273,4559.8667,4
6449.99951,4622.732,4
6450.63965,4679.577,4
6451.39648,4743.8374,4
6451.41553,4568.42871,4
6451.634,4613.08057,4
6452.39258,4667.105,4
6453.131,4776.301,4
6453.20557,4831.78662,4
6453.658,4620.236,4
6454.90625,4575.747,4
6455.179,4803.152,4
6455.644,4795.47266,4
6455.69727,4633.12158,4
6456.761,4891.916,4
6457.03271,4649.72949,4
6457.59473,4728.63965,4
6457.693,4587.5083,4
6457.734,4747.85,4
6457.78271,4552.62549,4
6457.865,4595.37451,4
6458.05957,4529.31738,4
6458.81836,4586.12158,4
6459.994,4868.766,4
6460.137,4680.741,4
6460.654,4643.90967,4
6461.62549,4750.693,4
6461.86865,4675.453,4
6462.321,7281.889,4
6462.89453,4880.41748,4
6463.21143,4880.7583,4
6463.246,4690.752,4
6463.79,4795.57568,4
6463.88232,4779.3877,4
6465.764,4818.27,4
6466.122,4568.6333,4
6469.58252,4634.59033,4
6469.811,4665.632,4
6471.079,4591.01,4
6471.25342,4541.95264,4
6471.56,4805.016,4
6471.849,4585.524,4
6472.04443,4601.19238,4
6472.40137,4606.43652,4
6472.413,4793.856,4
6474.83545,4772.88,4
6474.971,4486.693,4
6475.02832,4617.27246,4
6475.2,4550.143,4
6475.331,4723.809,4
6477.262,4926.32275,4
6477.746,4665.681,4
6478.76025,4686.825,4
6478.905,4580.329,4
6478.924,4692.554,4
6479.469,4414.379,4
6479.732,4682.65527,4
6479.769,4532.772,4
6480.554,4692.614,4
6482.11572,4546.61035,4
6482.162,4728.62646,4
6482.46,4427.24756,4
6483.712,4548.267,4
6483.7373,4728.811,4
6484.629,4385.28857,4
6484.887,4889.84473,4
6484.947,4877.744,4
6485.13,4655.546,4
6485.608,4686.636,4
6487.296,4645.80273,4
6487.72,4907.907,4
6487.72461,4757.853,4
6487.774,4721.92236,4
6488.2085,4714.89355,4
6488.419,4670.42725,4
6489.19043,4902.83,4
6489.55469,4754.4585,4
6490.018,4498.767,4
6490.09033,4772.75244,4
6490.276,4634.33545,4
6490.92041,4724.1123,4
6490.996,4584.05029,4
6492.665,7432.228,4
6492.66748,4744.32373,4
6493.37842,4763.825,4
6494.154,4628.31543,4
6495.489,4814.11963,4
6495.58643,4594.981,4
6496.33,4644.45654,4
6496.47363,4658.79834,4
6497.473,4750.522,4
6498.748,4824.694,4
6500.512,4753.80469,4
6502.696,4673.588,4
6502.976,4661.03271,4
6503.36865,4637.657,4
6504.15332,4546.59473,4
6504.208,4835.19141,4
6504.292,4564.56348,4
6504.86035,4758.20068,4
6505.415,4708.71729,4
6506.14063,4625.15527,4
6506.845,4501.05566,4
6507.50732,4661.65625,4
6507.644,4611.5,4
6508.11,4849.48975,4
6508.418,4765.67627,4
6509.292,4572.11572,4
6509.4165,4534.93945,4
6510.91553,4758.022,4
6511.89941,4643.5,4
6512.312,4674.53662,4
6512.61475,4743.972,4
6512.95,4705.568,4
6513.6626,4761.53564,4
6513.9043,4478.70557,4
6515.576,4719.5293,4
6516.15,4880.17725,4
6516.276,4796.46875,4
6516.62158,4794.97363,4
6518.94727,4739.948,4
6520.765,4601.36,4
6521.181,4656.008,4
6522.17773,4780.75146,4
6522.363,4806.438,4
6522.48633,4805.789,4
6523.27441,4543.389,4
6523.62158,4553.83154,4
6523.895,4584.7915,4
6525.14746,4848.97852,4
6525.14941,4919.78271,4
6525.448,4516,4
6526.67969,4626.82373,4
6526.77,4831.87842,4
6528.228,4855.58447,4
6528.384,4562.68457,4
6529.438,4814.65771,4
6530.162,4561.64258,4
6530.263,4504.80566,4
6530.665,4846.03271,4
6532.26855,4741.42529,4
6532.46436,4462.39063,4
6532.72852,4525.493,4
6533.749,4783.443,4
6534.099,4773.304,4
6534.73242,4534.95947,4
6534.767,4770.02539,4
6536.56836,4728.81445,4
6536.615,4706.3335,4
6537.17236,4752.72656,4
6537.759,4766.6084,4
6537.9707,4564.879,4
6538.379,4663.85059,4
6538.996,4682.8,4
6539.177,4582.2334,4
6539.324,4893.19629,4
6540.993,4804.53955,4
6541.25928,4622.575,4
6541.81445,4594.69531,4
6542.24268,4571.619,4
6542.392,4780.574,4
6542.886,4632.622,4
6543.26465,4721.06,4
6543.66553,4731.889,4
6543.93359,4843.842,4
6545.378,4675.247,4
6545.51367,4726.20361,4
6545.768,4947.12842,4
6546.52148,4567.539,4
6546.57,4622.62158,4
6547.44238,4501.472,4
6547.80127,4604.679,4
6548.637,4900.81543,4
6549.6416,4713.44727,4
6550.15234,4463.80469,4
6550.37158,4750.079,4
6550.88135,4808.764,4
6551.8,4936.677,4
6553.621,4531.066,4
6553.725,4858.504,4
6554.368,4921.77539,4
6554.53271,4721.95,4
6556.13232,4557.25928,4
6556.25635,4918.785,4
6556.73047,4687.307,4
6557.62549,4595.699,4
6558.903,4784.59,4
6558.91748,4945.02539,4
6559.3335,4756.151,4
6559.63428,4640.189,4
6559.807,4590.43555,4
6559.87646,4627.997,4
6560.115,4838.98926,4
6560.69531,4585.87744,4
6560.75049,4779.03369,4
6560.80566,4875.153,4
6560.852,4759.03125,4
6562.58838,4710.521,4
6562.915,4629.50342,4
6563.241,4727.56543,4
6563.55371,4881.097,4
6563.70166,4783.83545,4
6564.65332,4614.07227,4
6564.75,4552.302,4
